0,1.0,-0.066864829,-2.5305013,-3.570897,-4.3142768,-4.0526909,-3.2631727,-2.2006371,-1.7953888,-1.3106552,-0.45690583,-0.43709679,-0.41414548,-0.30961705,-0.38694174,-0.42494486,-0.32260084,-0.31944502,-0.43912844,-0.40831234,-0.48049706,-0.32205051,-0.37511157,-0.48157664,-0.46149198,-0.44925463,-0.51893444,-0.537815,-0.52056197,-0.65642372,-0.6240165,-0.67004817,-0.69770459,-0.86985072,-0.7878053,-0.75869789,-0.86340251,-0.81534666,-0.80067896,-0.82486264,-0.7776166,-0.7638407,-0.73277188,-0.57184277,-0.49733615,-0.40638872,-0.17913339,-0.18115451,-0.15212706,-0.042035975999999996,0.015090786,0.012129957,0.10997978,0.1980184,0.12266429,0.09432050300000001,0.21520622,0.21562469,0.21796711,0.26787329,0.34508526,0.33052309,0.32434827,0.47924384,0.42163825,0.37861834,0.41341305,0.40613867,0.54767238,0.47322916,0.64665295,0.54027975,0.52533027,0.56756929,0.57918917,0.59478613,0.5843387,0.58741695,0.54310006,0.58745086,0.52820936,0.50132542,0.49183819,0.45219363,0.48049765,0.47003463,0.44561814,0.41468441,0.40907181,0.41896345,0.32561319,0.44027209,0.41015417,0.36302097,0.36105526,0.36796643,0.3973305,0.38271106,0.36617864,0.4891948,0.73397616,0.99642964,1.3165055,1.4018382999999999,1.5073365,1.7542157999999999,2.0525301,2.0108121,1.9361771,1.8046488999999997,1.5955763,1.3636004,1.0055404000000001,0.85533035,0.41531631,0.018789237,-0.18290031,-0.24918838,-0.19534601,-0.19186407,-0.22264432,-0.23522483,-0.30441243,-0.35413389,-0.20900497,-0.18728581,-0.29883779,-0.21470693,-0.1492489,-0.098620254,-0.024392856,0.58911467,1.1927632,1.2051465000000001,1.254446,1.0120732,0.57300218,0.23205829,0.60980119,1.1144281999999999,-1.4498758
1,1.0,-0.64593065,-2.139559,-2.6862014,-2.9020368999999997,-2.5884071,-2.2297661,-1.5252497999999999,-0.44008002,-0.36314993,-0.054361894,0.36686742,0.2874349,0.64033192,0.77484244,0.26154238,0.38001443,0.82061794,0.47173908,0.35233852,0.51089883,0.52983116,0.62028564,0.81535605,0.47314188,0.15161775,0.60391413,0.60334721,0.2768018,0.15297629,0.011367927,0.31506628,0.98242476,1.0165614,0.79259193,0.33497888,0.60072033,0.80700469,0.42813977,0.28902174,-0.21156609,-0.10981738,0.82888608,0.73433947,0.32873382,0.58132768,1.0116608,1.0312359,0.62956561,0.28925039,0.68774479,0.8134917,0.61538155,0.60273867,0.3696753,0.010374468000000001,0.31719425,0.83558336,0.9263061,0.86593536,0.52382248,0.41694174,0.46836722,0.27472636,0.15848746,0.41923227,0.62421008,0.67488972,0.26460313,0.28269678,0.77209396,0.9100148,0.896569,0.63541016,0.48641488,0.26617923,-0.13218548,0.18104626,0.62276003,0.38718801,0.29698398,0.16244439,0.30461664,0.86369984,0.70261024,0.4352865,0.20986673,0.29816646,0.53890535,0.48510024,0.60830235,0.59263361,0.12242898,0.084403122,0.46619086,0.78770114,0.86087283,0.57971533,0.85561966,1.7749854,1.9017662,1.7183803,1.5600742,1.2974885,0.47355441,0.30203435,0.79558387,0.52690662,0.35622079,-0.033082067,-0.72451728,-0.67218795,-0.65129994,-0.81113445,-1.0043011,-1.1259758999999998,-1.3674518999999998,-1.43153,-1.3295918,-1.1659305,-1.4310346,-1.9170063000000002,-1.4453896000000002,-1.1241735000000002,-1.2863178,-1.4714441,-1.4151462,-1.3492044,-1.2336586,-0.67993218,-0.16357816,-0.38624766,-0.55415388,-0.97285204,-1.6346916,-1.7860572000000001,-1.9604354,-1.7892384999999997,-1.4927986999999998,-1.8062962,-3.1344281
2,1.0,-1.4292937,-2.7940758999999997,-3.38159,-4.0369455,-3.9898896,-3.6460392,-2.9183972999999996,-1.7270041,-1.2715263,-1.1837072,-0.60871186,-0.20467545,-0.26361155,-0.24816615,-0.26313883,-0.34482588,-0.32353901,-0.25869616,-0.26047917,-0.21043611,-0.25933787,-0.23602995,-0.27073548,-0.43026687,-0.30879204,-0.20489027,-0.38004308,-0.3722152,-0.34136404,-0.32047111,-0.33598838,-0.35455976,-0.35426896,-0.30767165,-0.32050145,-0.38492491,-0.35625335,-0.31010253,-0.27035854,-0.23398161,-0.25583172,-0.3191407,-0.049631817,-0.041815691,-0.040653211,-0.08043333400000001,0.022408921000000002,0.1488239,0.092823585,0.18174918,0.098013591,0.046376165999999996,0.22140328,0.19150197,0.022976752000000003,0.038914614,0.043754344,0.17527014,0.09720504199999999,0.04593271,0.042085054000000004,-0.013081278,-0.045982084000000006,-0.022573417999999998,0.068576627,0.1109067,0.13900278,0.15327414,0.07141863700000001,0.08131906900000001,0.15110039,0.11994912,0.40831102,0.38514584,0.31858667,0.46639088,0.33282245,0.43346198,0.48617782,0.52673396,0.63071755,0.59885829,0.71039803,0.67260679,0.54035187,0.54717858,0.54860924,0.64383067,0.53916739,0.50935435,0.42902263,0.43672085,0.7122034,0.90832192,1.0620855,0.98308721,1.0184010000000001,1.2918336000000001,1.5118274,1.7602593,1.942825,1.8511681,1.8713645,1.8129383999999997,1.5845786,1.4033038999999998,1.3573591999999999,1.1092143,0.76622878,0.45942716,0.07091852400000001,-0.17973661,-0.24571515,-0.27637682,-0.13335644,-0.11041801,-0.16951529,-0.27312591,-0.34528966,-0.050816553,-0.13525369,-0.1607015,-0.17968297,-0.22836293,-0.12870403,-0.099210825,0.090072685,0.27501828,0.66407705,1.4369922,1.6523531000000002,1.5058344,1.2604567,0.70842347,0.2147058,-0.43215543,-0.98302105,-1.328789,-0.72476066,-1.0428711
3,1.0,-1.6464979,-3.7380942000000004,-3.742831,-3.5355684999999997,-3.0323229,-1.8695973999999997,-0.48906322,-0.16722018,0.51687051,1.1535699,1.2208896,1.1697491000000002,1.2619214,1.2209629,1.1473333000000001,1.1460602,1.0925118999999999,1.0511776000000002,0.88724115,0.85745509,0.90194082,0.88445004,0.84023583,0.79671593,0.7140268,0.61621598,0.54279755,0.48956255,0.43994265,0.38844216,0.12304846,0.079752602,0.12166471,0.0073123503,0.0058683968999999996,-0.015904995,-0.075597548,0.016073709,0.037256671,0.1021027,-0.020879691000000002,0.065130863,0.16267811,0.21633639,0.31985706,0.38300633,0.35487492,0.53553757,0.45304138,0.53163693,0.49469441,0.54651165,0.5666061,0.48813624,0.29512983,0.26687465,0.27396379,0.24385576,0.3828942,0.34836591,0.47312268,0.38937852,0.28967997,0.2400995,0.2111494,0.19193143,0.23104919,0.25761334,0.39378945,0.31649244,0.37078828,0.3664723,0.32245936,0.35445284,0.38627829,0.3944491,0.35506457,0.39983305,0.43864211,0.44071927,0.35240016,0.28952259,0.22659077,0.15094226,0.31307489,0.20596234,0.13614673,0.10915349,-0.028045367999999998,0.044094449,-0.12103318,-0.059281369,-0.06607435099999999,-0.016114585,0.19764814,0.44485449,0.62291902,0.78456162,0.86219111,0.85219488,1.1504453000000001,1.3887656000000002,1.3690961000000001,1.3782362,1.1854898999999999,0.86761953,0.79738409,0.46320554,0.17815779,-0.10197313,-0.59028388,-0.90842661,-1.166073,-1.3419285,-1.2218931,-1.2544071,-1.2550088,-1.173951,-1.2386518999999998,-1.3172049,-1.2769145,-1.3959475000000001,-1.321013,-1.3793276,-1.3957928999999998,-1.5021846,-1.3112771,-0.99053008,-0.41091047,-0.077691521,-0.23531057,-0.1337174,0.024959343999999998,0.045702352,-0.14318525,-0.54686647,-0.27690883,-0.35271178,-1.1191487,-3.9637016000000003
4,1.0,-0.60212321,-3.5640282,-4.380252099999999,-4.481508,-4.288905799999999,-3.7349301,-2.2814162000000002,-1.1612797,-1.0767611000000001,-0.3945785,-0.10495919,-0.10747895,-0.11173323,-0.10258616,-0.1301034,-0.11054595,-0.23803434,-0.092437466,-0.14676553,-0.20943321,-0.074256928,-0.21435717,-0.15507149,-0.17384184,-0.33352545,-0.25512054,-0.37475327,-0.35057024,-0.40824617,-0.43823492,-0.44179691,-0.44914448,-0.51515587,-0.58281102,-0.47604388,-0.43135363,-0.55938583,-0.50268798,-0.35402821,-0.40406077,-0.38390233,-0.23967563,-0.11971713,-0.20489583,-0.070728618,0.022430411,0.10950168,0.20109617,0.19341272,0.20511675,0.11318841,0.12999917,0.13749912,0.070996901,0.12363406,0.078854941,0.07717252599999999,0.15128265,0.12411893,0.15880571,0.1979225,0.12963069,0.18840691,0.19161288,0.20909842,0.19520149,0.33072216,0.31942168,0.35217343,0.49963472,0.4585212,0.48334855,0.56428065,0.51181314,0.54610807,0.52934798,0.61746779,0.53283925,0.47100138,0.51881432,0.43497303,0.4385718,0.36564828,0.30359274,0.33663667,0.27774004,0.3742838,0.35561094,0.32616326,0.34712339,0.17741825,0.27088363,0.32256967,0.36876354,0.34421261,0.40486504,0.69023795,0.81531588,1.0491671999999999,1.2837489,1.4243008,1.5335085,1.8043953999999998,1.9648477999999998,1.87142,1.6588525,1.4350203000000001,1.3526231000000002,1.0312209,0.73535999,0.36705961,0.04947856900000001,-0.27783965,-0.36734025,-0.4111517,-0.31146957,-0.38605204,-0.44912237,-0.25887919,-0.36622244,-0.44484492,-0.30785503,-0.33871846,-0.34546903,-0.33645255,-0.37645889,-0.47926766,-0.32538895,-0.13256871,0.14167003,0.78491904,0.95579242,1.1269551000000002,1.1763936000000002,1.0424959,0.86372895,0.69871585,0.32595983,0.8647268,-0.49312097
5,1.0,-1.6127326000000002,-3.9088910000000006,-4.0584346,-4.2093921,-3.6095989,-2.5326188,-1.9532583,-1.6683408,-0.97448447,-0.62001614,-0.54558869,-0.58082449,-0.57498375,-0.59292709,-0.55555919,-0.55296125,-0.50566905,-0.44267571,-0.47826761,-0.49278277,-0.52277826,-0.50676574,-0.58874256,-0.64561895,-0.59926901,-0.66319501,-0.60057824,-0.71405757,-0.73153568,-0.71544354,-0.72921288,-0.77029688,-0.70192134,-0.69720008,-0.82331883,-0.77632345,-0.77671961,-0.65172514,-0.59509813,-0.56703379,-0.50348878,-0.43339839,-0.37055285,-0.26892357,-0.23563797,-0.16472273,-0.11609076,-0.14416342,-0.036226371,0.14189599,0.037817916,0.12069159,0.02472906,0.11811682,0.1470567,0.19121229,0.11067482,0.13032212,0.18304505,0.2308448,0.39768204,0.27474473,0.25549889,0.29643507,0.27769318,0.32769492,0.37848223,0.49224102,0.55634465,0.60941838,0.47500683,0.55822321,0.62514665,0.54104894,0.46732496,0.62235016,0.69991467,0.61315393,0.67792069,0.59747027,0.51240068,0.50689258,0.60076262,0.53180465,0.5183365,0.47681321,0.44641955,0.51257958,0.39078635,0.4743024,0.40955899,0.38399933,0.34273055,0.42069439,0.37462385,0.37065533,0.48311165,0.51595783,0.6563101,0.8586228,1.0406772,1.1964161,1.249651,1.5212543,1.8016276999999998,1.7751691000000003,1.6335969,1.5181156,1.3794813999999997,1.1791971,0.97588806,0.77017622,0.29694549,0.048431665,-0.035658174,-0.13183445,-0.086249842,-0.16321768,-0.081648702,-0.12846134,-0.07581613,-0.13451292,-0.16057751,-0.09050751300000001,-0.1213257,0.036797527999999996,-0.078432443,-0.1238945,0.091747527,0.36853486,1.0490148000000001,1.6302501,1.5981473999999998,1.7113512,1.615613,0.92522086,0.28151016,0.035480452,0.78092914,0.053393439
6,1.0,-0.98285723,-2.8446092999999997,-3.7425212,-4.2877567,-4.0210644,-3.3453777999999996,-2.2745767999999997,-1.6455202000000002,-1.3828986,-0.87491026,-0.34452847,-0.21517814,-0.27227716,-0.20392431,-0.27645196,-0.27702106,-0.1887907,-0.26013005,-0.26202483,-0.31548509,-0.3366805,-0.24143732,-0.26863719,-0.34816437,-0.39943845,-0.4706084,-0.49894446,-0.55208125,-0.64426282,-0.5466003,-0.67924013,-0.57954006,-0.63879703,-0.68601248,-0.74408573,-0.65251332,-0.62438682,-0.69874307,-0.62182916,-0.53823374,-0.48149152,-0.34070539,-0.32559262,-0.28523207,-0.15970242,-0.08479590099999999,-0.0094815247,0.04929539,-0.040734032999999996,-0.04977333900000001,0.071475278,0.10260085,0.11437101,0.09876827699999999,0.18248111,0.15226434,0.08312823700000001,0.10471246,0.14509612,0.18043271,0.19080152,0.23522739,0.1538544,0.13801012,0.37142678,0.32204325,0.27367268,0.40647607,0.43130374,0.45378797,0.56814039,0.55206515,0.58421683,0.61676672,0.71545409,0.6013192,0.62319299,0.63688069,0.61552069,0.57872866,0.58272359,0.56048444,0.53582551,0.59491985,0.42938996,0.44396016,0.50455656,0.5404676,0.42537623,0.35559093,0.37570883,0.30690559,0.35117427,0.42124055,0.4730627,0.5087364,0.74047566,0.80338707,0.92764611,1.1344466999999998,1.4448518999999997,1.7421959999999999,2.0247862000000003,2.0484459,2.1505875,1.8603976999999998,1.6480457999999998,1.5454137,1.2407591999999998,0.85465087,0.39988051,0.058457855,-0.090558408,-0.28400593,-0.34097273,-0.29675717,-0.39429857,-0.42279493,-0.42486501,-0.50939892,-0.43737267,-0.4646437,-0.52239579,-0.46548447,-0.44669644,-0.48530121,-0.39992782,-0.29471608,-0.14764538,0.22747502,0.80929197,0.85897246,0.96141565,1.1516799,1.1745638999999999,0.88863043,0.6919529,0.88514481,1.1985336000000002,-0.2422427
7,1.0,1.6631984,-0.081415901,-1.9733304,-3.2095621,-4.202891200000001,-3.8352128,-2.6265529,-1.8721957999999999,-1.7408417,-0.70849539,-0.063054661,-0.10755598,-0.093926348,-0.10498804,-0.10461551,-0.2209226,-0.16644255,-0.26572361,-0.16932433,-0.24352467,-0.3873568,-0.28972787,-0.24138085,-0.41843997,-0.45972264,-0.5492996,-0.57391049,-0.72793562,-0.89012912,-0.81837361,-0.94734768,-0.89410442,-1.0164719000000002,-1.0409017,-1.0731465,-1.1013104999999999,-1.1055968999999999,-1.0995913999999998,-1.0140444,-0.900697,-0.82318932,-0.85134077,-0.87475315,-0.65079976,-0.60940945,-0.47958248,-0.30078733,-0.33087866,-0.14955937,-0.12101496,-0.18397553,-0.026155159,0.10167075,0.15208056,0.1357451,0.17420902,0.13302261,0.26928017,0.20011447,0.19393085,0.26813201,0.21299027,0.35415321,0.31061188,0.25994769,0.30224048,0.4431912,0.39219343,0.52572864,0.4982677,0.57532273,0.66938305,0.62095525,0.61854162,0.58912273,0.6976691,0.6807086,0.72994059,0.62092466,0.62802553,0.69246566,0.67758349,0.62393797,0.52577787,0.65367528,0.4392489,0.55432596,0.53173253,0.42881718,0.50495857,0.52453077,0.38137061,0.31830513,0.43457335,0.37749539,0.35306486,0.38525802,0.304669,0.35404773,0.4829472,0.9628789,1.1017188,1.182493,1.2833315,1.5008493,1.7082127,2.1791592,2.2686975,1.9819255,1.8582271000000001,1.7109467,1.5818251,1.1211833999999998,0.72289675,0.24061068,-0.3596578,-0.3926389,-0.49406682,-0.47180419,-0.46947297,-0.56434748,-0.60289624,-0.71037001,-0.5695091,-0.58681589,-0.59086939,-0.54401318,-0.59959688,-0.55272382,-0.59771375,-0.45501619,-0.187241,0.3920608,0.45022803,1.0061961,1.0922450000000001,1.303057,1.1500968999999999,0.7904415,1.3308959999999999
8,1.0,-0.37662815,-2.3717175999999998,-3.702464,-4.7141322,-4.4811803,-4.0664858,-3.0557043,-1.7239284,-1.3404822,-0.88808482,-0.28788032,-0.044368113,-0.015829368,-0.031604016,-0.060399012,-0.074791829,-0.068207145,-0.13917939,-0.16429409,-0.099565835,-0.13140201,-0.15436926,-0.19347441,-0.099135275,-0.13693659,-0.17084024,-0.23166745,-0.1556743,-0.11420033,-0.18521459,-0.29845467,-0.2440923,-0.16583523,-0.18592044,-0.32006,-0.26332796,-0.31427496,-0.18083463,-0.16140281,-0.13169437,-0.065078528,-0.046746703,-0.068499931,0.061586685999999995,0.14270879,0.19174016,0.27933442,0.31827579,0.34733699,0.3014214,0.34674205,0.36574704,0.27701828,0.22918017,0.25305901,0.21198245,0.16374073,0.23963182,0.31363385,0.16133332,0.18263455,0.22075787,0.21376145,0.24353115,0.20071645,0.1193935,0.20091332,0.28834549,0.39844059,0.32699105,0.41912749,0.43600129,0.49794318,0.47683775,0.54120816,0.56604302,0.52697386,0.46948755,0.45471114,0.47284188,0.45680158,0.4023589,0.34977933,0.39681456,0.39871399,0.31502481,0.3341514,0.29393265,0.30276166,0.34650014,0.4388195,0.48176329,0.27465799,0.33562077,0.4897017,0.6402738,0.94031744,1.0077406999999998,1.077373,1.2094205,1.5526206,1.8026311000000002,1.8365150000000001,1.8843928,1.9620787,1.7838348000000002,1.4720396,1.2161414,0.96734211,0.65758378,0.23932898,-0.13356672,-0.39512363,-0.54064206,-0.55987286,-0.44427521,-0.58887343,-0.60231434,-0.61123478,-0.50846507,-0.47129189,-0.59314079,-0.62442553,-0.62802689,-0.57767163,-0.52394987,-0.55650915,-0.3599516,-0.21090621,0.4159566,0.70806103,0.68322913,0.7451047,0.55340059,0.32676545,-0.050752947,-0.09951023699999999,0.44767721,0.71399636,-1.1157926
9,1.0,-0.18085318,-2.1177382000000002,-3.461901,-4.5626133,-4.2817276,-3.4807932,-2.4741458,-1.741466,-1.5736431999999998,-0.99202823,-0.49803389,-0.44734052,-0.50687858,-0.53929866,-0.38706602,-0.39784246,-0.51809517,-0.45998182,-0.48916597,-0.4023157,-0.35670006,-0.45561379,-0.48571692,-0.39604083,-0.35763288,-0.47345446,-0.50968802,-0.49781659,-0.57609929,-0.51972143,-0.56907141,-0.57731069,-0.61808061,-0.63666639,-0.69841058,-0.70475931,-0.64685387,-0.66001002,-0.56387392,-0.56716947,-0.53911443,-0.45904255,-0.35721048,-0.31826326,-0.2557719,-0.23234725,-0.12453202,-0.056024559,0.048000035,0.06702891,0.053811503,0.026262367000000002,0.081164252,0.11807386,-0.0010400011999999999,0.04252631900000001,0.0043271613,0.074689947,0.12852364,0.21276082,0.14760874,0.20202045,0.17514486,0.2166843,0.25934357,0.21011934,0.33640787,0.33139877,0.41573284,0.49369465,0.52612274,0.5281083,0.60922809,0.63817088,0.67926004,0.68400204,0.68169728,0.61383037,0.75366948,0.66776059,0.63827735,0.64596053,0.56566062,0.61103295,0.51987158,0.49083213,0.49197685,0.45845177,0.46788411,0.42722695,0.43280566,0.46572122,0.48461242,0.60915573,0.60152567,0.7863918,1.0306396999999998,1.1117659,1.3213003,1.5049971000000002,1.6374946000000001,1.8602418,1.8002551,1.7890336,1.6656144,1.4956006000000002,1.2977809,1.0256596,0.76704092,0.39214778,-0.020144203,-0.17736495,-0.08459881300000001,-0.26883226,-0.21650353,-0.25101358,-0.24453673,-0.25747259,-0.25302788,-0.24288298,-0.23159261,-0.19623243,-0.21585073,-0.22400064,-0.18755087,-0.19612229,-0.04479098,0.11232906,0.63686393,0.99640494,0.87961668,0.84280721,0.8592368,0.70481109,0.56737181,0.70500577,1.2655878,1.5797562,0.77245992,-1.3069013
